茂原長柄スマート,35.44758525444771,140.24792625814493
茂原長南,35.403498,140.250849
市原鶴舞,35.496228,140.093493
木更津東,35.376428,139.97989
玉川,,
京浜川崎,,
都筑,,
港北,,
羽沢,,
保土ヶ谷,,
常盤台,34.58962749227488,135.51548727280866
峰岡,,
星川,,
藤塚,,
新保土ヶ谷,,
今井,,
川上,,
上矢部,,
戸塚(終点),,
別所(横浜横須賀道路),,
日野,,
港南台,,
朝比奈,,
逗子,,
横須賀,,
衣笠,,
佐原,,
浦賀,,
馬堀海岸,,
狩場,35.441288,139.580467
金沢自然公園,,
堀口能見台,,
並木,35.361041,139.637223
厚木西,35.423749,139.363038
伊勢原,34.48059,136.731892
平塚,,
大磯,,
二宮,34.70135,135.19872
小田原東,,
荻窪,,
小田原西,,
西湘二宮,,
橘,,
国府津,,
酒匂,,
小田原,,
石橋,,
早川,,
箱根口,,
日立有料道路出入口,,
徳次郎,,
篠井,34.990459,135.60853
大沢,,
土沢,,
今市,,
日光,,
清滝,,
富士吉田,35.180356,138.676226
富士吉田忍野スマート,35.180356,138.676226
山中湖,,
須走,,
相原,,
打越,,
藤沢,35.347724,139.447232
茅ヶ崎中央,35.350706,139.396523
茅ヶ崎西,35.349962,139.393037
茅ヶ崎海岸,35.349962,139.393037
ひたち海浜公園,,
宝町,35.67872,139.775399
京橋(首都高速),35.674519,139.772674
新富町,35.671287,139.771874
銀座,35.669287,139.769743
芝公園,35.653234,139.747463
飯倉,35.662174,139.738175
霞が関,35.672772,139.746865
代官町,35.689267,139.749901
北の丸,,
神田橋,35.689115,139.765071
汐留,35.663138,139.762668
八重洲,35.680359,139.76912
丸の内(首都高速),35.677232,139.767124
東銀座,,
西銀座,35.675856,139.765909
新京橋,,
土橋,,
新橋,,
芝浦,35.646961,139.757343
勝島,35.598162,139.742618
鈴ヶ森,35.59141,139.739023
平和島,35.581154,139.745196
空港西,35.557424,139.753598
本町(首都高速),35.693585,139.77509
上野,35.103488,133.781745
入谷,35.71981,139.783926
天現寺,35.646592,139.727099
目黒,35.636596,139.717713
荏原,35.620164,139.71821
戸越,35.618262,139.718027
高樹町,35.659506,139.720919
渋谷,35.657558,139.701562
池尻,35.650067,139.683547
三軒茶屋,35.64602,139.676089
用賀,35.626817,139.629077
外苑,35.680136,139.717686
代々木,35.679666,139.694423
新宿,35.684078,139.690734
初台,35.679379,139.682831
幡ヶ谷,35.677281,139.677175
永福,35.668615,139.647098
高井戸(首都高速),35.677255,139.614292
一ツ橋,35.694182,139.754335
西神田,35.69698,139.75257
飯田橋,35.498916,137.795223
早稲田,35.710319,139.732112
護国寺,35.718968,139.726435
東池袋,35.72952,139.716911
北池袋,35.739899,139.708571
板橋本町,35.750791,139.708493
中台,35.775883,139.679496
高島平,35.785454,139.649317
戸田南,35.803508,139.648451
戸田,35.819981,139.644207
箱崎・浜町・清洲橋,35.680685,139.784428
駒形(首都高速),36.348093,139.143493
向島(首都高速),35.722052,139.809875
堤通,33.543252,130.381884
加平,35.778025,139.824677
八潮南,35.804061,139.831789
八潮,35.812651,139.844307
三郷(首都高速),35.832464,139.86364
錦糸町,35.693032,139.815128
小松川,36.422232,136.43033
一之江,35.697428,139.880675
福住,34.608096,135.909939
木場(首都高速),35.672434,139.803422
塩浜,35.663641,139.805364
枝川,35.659584,139.807417
高松,35.737791,139.703594
新板橋,,
滝野川,,
王子北,35.755518,139.742476
王子南,35.75467354698782,139.74236239673007
扇大橋,35.76006,139.770946
千住新橋,35.760493,139.807118
小菅,35.754052,139.820933
四つ木,35.73195,139.833463
平井大橋,35.71564,139.849407
中環小松川,35.70130509845725,139.85940661196528
船堀橋,35.686966,139.857043
清新町,35.667042,139.84948
中野長者橋,35.69395,139.682334
西池袋,35.726677,139.695826
富ヶ谷,35.665259,139.687864
